id,conversation_id,turn_no,speaker,utterance,intent,negotiation_strategy,negotiation_stage,travel_persona
86,753,2,1,"Sir, in the package we have Luxury River cruise in upper deck A/c Cabin with attached washrooms, with round the clock housekeeping staff and meals, in main deck A/c cabins with attached washrooms and meals and in the basement we have standard cabins with attached washrooms and meals. ",Provide_Clarification-Y,problem-solving,problem_identification,{}
86,753,3,0,"I love my kid, please add the amenity Kids game room ",Negotiate-Add-X,,,"['cruise package', 'amenity kids game room', 'themed parties', 'accomodation inclusion']"
86,753,3,1,"Nice to hear that you love your kid, please add the amenity Kids game room, the total cost of the tour is $24400 ",Negotiate-Add-X,strategic-proposal,problem_identification,{}
86,753,4,0,How do you provide transportation facility for cruise package ,Ask_Clarification-Y,,,"['amenity kids game room', 'transportation facility', 'cruise package', 'themed parties', 'accomodation inclusion']"
86,753,4,1,"Sir, this package has no facility of transportation, its package of cruise, you can enjoy cruise with all your facilities and entertainments which include Kids game room Themed Parties Snorkeling Adventure Casino Fine Dining Restaurants ",Provide_Clarification-Y,problem-solving,problem_identification,{}
86,753,5,0,What about meals in Cruise Package ,Ask_Clarification-Y,,,"['amenity kids game room', 'transportation facility', 'cruise package', 'themed parties', 'accomodation inclusion', 'meals']"
86,753,5,1,"Sir, Cruise Package is offering meals, Themed Parties Snorkeling Adventure Casino Fine Dining Restaurants which allow customers to have fun time and enjoy their stay. ",Provide_Clarification-Y,problem-solving,problem_identification,{}
86,753,6,0,Could you tell me what all the activities are in cruise package ,Ask_Clarification-Y,,,"['amenity kids game room', 'activities', 'transportation facility', 'cruise package', 'themed parties', 'accomodation inclusion', 'meals']"
86,753,6,1,The package is offering activities like Kids game room Themed Parties Snorkeling Adventure Casino Fine Dining Restaurants ,Provide_Clarification-Y,problem-solving,problem_identification,{}
86,753,7,0,I do not want themed parties in my vacation ,Negotiate-Remove-X,,,"['vacation', 'amenity kids game room', 'cruise package', 'themed parties', 'activities', 'transportation facility', 'accomodation inclusion', 'meals']"
86,753,7,1,As per your budget we cannot provide you the services you have requested in the form of Themed Parties. ,Negotiate-Remove-Y-Add-X,strategic-proposal,problem_identification,{}
86,753,8,0,"Ok, I wish to add Themed Parties as I've always wanted to explore this. ",provide_consent,,,"['vacation', 'amenity kids game room', 'cruise package', 'themed parties', 'activities', 'transportation facility', 'accomodation inclusion', 'meals']"
86,753,8,1,Thanks for your consent.We are adding Themed Parties as an amenity ,consent_response,strategic-proposal,problem_identification,{}
86,753,9,0,"Good, I accept these changes ",Negotiate-Price-NoChange,,,"['vacation', 'amenity kids game room', 'cruise package', 'themed parties', 'activities', 'transportation facility', 'accomodation inclusion', 'meals']"
86,753,9,1,"I have good news for you, we have offer for you with this cost $23700 ",Negotiate-Price-Increase,firm-pricing,offer_generation,{}
86,753,10,0,"Thank you, but I cannot increase my budget now ",Negotiate-Price-NoChange,,,"['vacation', 'amenity kids game room', 'cruise package', 'themed parties', 'activities', 'transportation facility', 'accomodation inclusion', 'meals']"
86,753,10,1,"We will close the deal, Thanks ",Accept,definitive-decision-making,decision_making,{}
94,888,1,0,Are you still available for booking this package? ,Greet-Ask,,,[]
94,888,1,1,"Yes sir, we are here to help you choose the package of your choice",Greet-Inform,problem-solving,relational_positioning,{}
94,888,2,0,What will be accomodation of Eco Tour,Ask_Clarification-Y,,,[]
94,888,2,1,You will get the options of standard accommodation and premium accommodation for this tour package,Provide_Clarification-Y,problem-solving,problem_identification,{}
94,888,3,0,"I want to experience real adventure, please add the Kayaking Adventure in the package<|endoftext|>--- ",Negotiate-Add-X,,,['kayaking adventure']
94,888,3,1,"Yes sir, after adding Kayaking Adventure the final cost of tour package would be $17300 ",Negotiate-Add-X,strategic-proposal,problem_identification,{}
94,888,4,0,You are a customer and you want to know more about package Yoga Retreat ,Ask_Clarification-Y,,,"['kayaking adventure', 'package yoga retreat']"
94,888,4,1,The package is offering services which include Accommodation Accommodation Accommodation Transportation Transportation Meals Meals Meals Guided Nature Walks Guided Nature Walks Guided Nature Walks' ,Provide_Clarification-Y,problem-solving,problem_identification,{}
94,888,5,0,"u are a customer and you are in conversation with the agent, he is describing about a tour package which have services Accommodation Accommodation Accommodation Transportation Transportation Meals Meals Meals Guided Nature Walks Guided Nature Walks Guided Nature Walks which have amenities Kayaking Adventure Cycling Tour Nature Photography Workshops Yoga and Meditation Sessions Local Village Visit Cultural Exchange Volunteering Opportunities The updated amenities are Local Village Visit Cultural Exchange Kayaking Adventure ",Negotiate-Price-NoChange,,,"['local village visit cultural exchange', 'adventure cycling tour nature photography workshops yoga', 'meditation sessions', 'guided nature walks', 'updated amenities', 'conversation', 'nature walks', 'services accommodation accommodation accommodation transportation transportation meals meals meals', 'kayaking adventure', 'package yoga retreat', 'local village visit cultural exchange kayaking adventure']"
94,888,5,1, ,Negotiate-Price-Increase,flexible-pricing,offer_generation,{}
94,888,6,0,"is is still a bit far for me $14500,I cannot proceed further than this ",Negotiate-Price-NoChange,,,"['local village visit cultural exchange', 'adventure cycling tour nature photography workshops yoga', 'meditation sessions', 'guided nature walks', 'updated amenities', 'conversation', 'nature walks', 'services accommodation accommodation accommodation transportation transportation meals meals meals', 'kayaking adventure', 'package yoga retreat', 'local village visit cultural exchange kayaking adventure']"
94,888,6,1,"Let's move to the next phase, thanks for your time ",Accept,co-operative-decision-making,decision_making,{}
99,886,1,0,Is NA facility included in Festive Splendor: A Celebration Tour<|endoftext|>--- ,Ask_Clarification-Y,,,['celebration tour<|endoftext|>---']
99,886,1,1,es there will be music and dance performance. ,Provide_Clarification-Y,problem-solving,problem_identification,{}
99,886,2,0,"I'm planning to take my selfie wearing the traditional dress of the country, Please add Traditional Costume Dress-up and Photoshoot in the package ",Negotiate-Add-X,,,"['traditional dress', 'celebration tour<|endoftext|>---', 'traditional costume dress - up']"
99,886,2,1,"Thanks for adding the amenity Traditional Costume Dress-up and Photoshoot in the package, the final cost will be $12100 ",Negotiate-Add-X,strategic-proposal,problem_identification,{}
99,886,3,0," I can go upto $10600, $12100 is not under my budget? ",Negotiate-Price-Decrease,,,"['traditional dress', 'celebration tour<|endoftext|>---', 'traditional costume dress - up']"
99,886,3,1,"Sir, the amenity Cultural Workshops and Demonstrations will make the tour cost only $12100. ",Negotiate-Add-X,strategic-proposal,problem_identification,{}
99,886,4,0,Then I would like to add Cultural Workshops and Demonstrations as an amenity for this tour ,provide_consent,,,"['traditional dress', 'celebration tour<|endoftext|>---', 'traditional costume dress - up', 'demonstrations', 'cultural workshops']"
99,886,4,1,"Thanks for your consent, we are adding Cultural Workshops and Demonstrations as an amenity ",consent_response,strategic-proposal,problem_identification,{}
99,886,5,0,still cannot go beyond $11600 ,Negotiate-Price-NoChange,,,"['traditional dress', 'celebration tour<|endoftext|>---', 'traditional costume dress - up', 'demonstrations', 'cultural workshops']"
99,886,5,1,"It was nice negotiation with you, thanks ",Accept,definitive-decision-making,decision_making,{}
100,605,1,0,"Hello, I'm interested in purchasing the Adventure Trekking Expedition package. Can you please provide me with more information about the package and its price?",Greet-Ask,,,['adventure trekking expedition package']
